url	download_complete
vision.ics.uci.edu/papers/YarkonyZF_EMMCVPR_2015	complete
ngs.ics.uci.edu/tag/computational-storytelling	incomplete
www.ics.uci.edu/~guoqingx/ppopp13/workshops.html	complete
www.ics.uci.edu/~redmiles/ics280-WQ02	complete
cml.ics.uci.edu/2016/10/fall-2016/feed	incomplete
sli.ics.uci.edu/Site/InterMap?action=edit	complete
sli.ics.uci.edu/extras/cs178/Perceptron_Demo.html	incomplete
www.ics.uci.edu/pano4pose.html	complete
mailman.ics.uci.edu/mailman/private/45j-tutors	incomplete
vision.ics.uci.edu/papers/RamananFZ_CVPR_2005	complete
www.ics.uci.edu/~fowlkes/software.html	complete
www.ics.uci.edu/phaseII_reading_list.html.LCK	incomplete
vision.ics.uci.edu/papers/ZhuR_CVPR_2012	complete
sli.ics.uci.edu/Classes-CS178-Notes/GmmEM?action=login	incomplete
emj.ics.uci.edu/grand-questions	incomplete
www.ics.uci.edu/bren/bren_press.php	complete
sli.ics.uci.edu/Ihler-Private/Personal	incomplete
vision.ics.uci.edu/papers/LinMBBGHPRZD_ECCV_2014	complete
www.ics.uci.edu/radicle.ics.uci.edu	complete
support.ics.uci.edu/self-support/sshfs.html	complete
vision.ics.uci.edu/papers/CaoLYYWWHXRH_ICCV_2015	complete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=HW3.pdf	incomplete
www.ics.uci.edu/%7elab/lab_schedule/schedules/189_files/sheet004.html	incomplete
www.ics.uci.edu/statistics/grad/index.php	complete
vision.ics.uci.edu/papers/RamnathBMR_CVPR_2008	complete
www.ics.uci.edu/ugrad/policies/index.php?policy=cheating	complete
www.ics.uci.edu/~minhaenl	complete
computableplant.ics.uci.edu/bti1036/errata.html	incomplete
www.ics.uci.edu/grad/Prospective_ApplicationProcess.php	incomplete
sli.ics.uci.edu/PmWiki/MailPosts?action=login	incomplete
sli.ics.uci.edu/PmWiki/WikiWords?action=edit	complete
mailman.ics.uci.edu/pipermail/sislgram	complete
vision.ics.uci.edu/papers/BelongieFCM_ECCV_2002	incomplete
ngs.ics.uci.edu/about-ramesh/news	complete
mailman.ics.uci.edu/mailman/listinfo/ms.softeng	complete
www.ics.uci.edu/about/about_mission.php	complete
www.ics.uci.edu/%7elab/students/acct_activate.php	complete
emj.ics.uci.edu/feed	complete
www.ics.uci.edu/statistics	incomplete
www.ics.uci.edu/code/index.html	incomplete
vision.ics.uci.edu/papers/GhiasiF_CVPR_2014	incomplete
www.ics.uci.edu/architecture/styles.html	incomplete
www.ics.uci.edu/~thornton/ics32/Notes/HTTP	incomplete
www.ics.uci.edu/opensim	complete
ganglia.ics.uci.edu?p=2&c=sensorium&h=sensorium-22.ics.uci.edu	incomplete
ganglia.ics.uci.edu?p=2&c=datalab&h=datalab-8.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/listinfo/cs-grad-admissions	complete
www.ics.uci.edu/about/videos/index.php	incomplete
mailman.ics.uci.edu/mailman/subscribe/ivecg-community	complete
mailman.ics.uci.edu/mailman/listinfo/informatics-phd	complete
www.ics.uci.edu/prospective/ko/degrees/software-engineering	incomplete
www.ics.uci.edu/~jwross	incomplete
www.ics.uci.edu/~redmiles/inf44-SQ07/schedule.html	incomplete
ganglia.ics.uci.edu?p=2&c=misc-rsh&h=sepbic.ics.uci.edu	incomplete
www.ics.uci.edu/about/about_facts.php	incomplete
mailman.ics.uci.edu/mailman/listinfo/statsms	incomplete
www.ics.uci.edu/~dsm/dyn/files/zImage_paapi	incomplete
www.ics.uci.edu/~redmiles/inf143-SQ09/Assignment1	complete
www.ics.uci.edu/data	incomplete
www.ics.uci.edu/~ziv/ooad/classes/sld017.htm	incomplete
www.ics.uci.edu/~xhx	incomplete
sli.ics.uci.edu/Profiles/Johutchi?action=edit	complete
grape.ics.uci.edu/wiki/asterix/raw-attachment/wiki/stats170ab-2018/clustering_demo.ipynb	incomplete
www.ics.uci.edu/computing/activate.php	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=PmWiki%2FWikiGroups&action=login	incomplete
www.ics.uci.edu/~ziv/ooad/classes/tsld009.htm	complete
ganglia.ics.uci.edu?p=2&c=asterix&h=asterix-2.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/options/csjoint	incomplete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=178_L02.pdf	incomplete
www.ics.uci.edu/about/annualreport/index.php	complete
mailman.ics.uci.edu/mailman/roster/sislgram	incomplete
www.ics.uci.edu/~ziv/ooad/classes/sld014.htm	complete
www.ics.uci.edu/~irani	complete
computableplant.ics.uci.edu/tut.html	incomplete
www.ics.uci.edu/community/news/spotlight_microsoftspellerchallenge.php	incomplete
www.ics.uci.edu/~sharad	complete
www.ics.uci.edu/prospective/ko/student-life/diversity	complete
computableplant.ics.uci.edu/sw/clsmtools?C=N;O=D	incomplete
www.ics.uci.edu/~jutts/Nov20Hmwk.txt	incomplete
www.ics.uci.edu/~lmartie	incomplete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=HW6.pdf	incomplete
ganglia.ics.uci.edu?c=sensorium&m=load_one&r=hour&s=by%20name&hc=4&mc=2	complete
www.ics.uci.edu/grad/policies/GradPolicies_CandidacyCommittee.php	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-CS178-Notes%2FLogisticReg&action=login	incomplete
www.ics.uci.edu/community/alumni/hall_of_fame	incomplete
cml.ics.uci.edu/2014/01/winter-2014	incomplete
www.ics.uci.edu/~redmiles/ics205-FQ05/links_files/filelist.xml	incomplete
ganglia.ics.uci.edu?p=2&c=igb-misc&m=load_one&r=hour&s=by%20name&hc=4&mc=2&st=1524966784	incomplete
ganglia.ics.uci.edu?p=2&c=cacofonix&h=cacofonix-5.ics.uci.edu	incomplete
www.ics.uci.edu/honors/honors_h197.php	complete
vision.ics.uci.edu/people/37.html	complete
www.ics.uci.edu/community/events/openhouse/gallery_14.html	incomplete
mailman.ics.uci.edu/mailman/subscribe/cwp-study	complete
www.ics.uci.edu/~dsm/dyn/demo.html	incomplete
ganglia.ics.uci.edu?p=2&c=zion&h=glacier.ics.uci.edu	incomplete
www.ics.uci.edu/~smyth	complete
student-council.ics.uci.edu/wp-includes/wlwmanifest.xml	incomplete
cml.ics.uci.edu/category/aiml/feed	incomplete
www.ics.uci.edu/ugrad/financial	incomplete
mailman.ics.uci.edu/mailman/roster/aperture	incomplete
sdcl.ics.uci.edu/contact	complete
www.ics.uci.edu/admissions/Prospective_ApplicationProcess.php	complete
ganglia.ics.uci.edu?p=2&c=pedigree&h=pedigree-5.ics.uci.edu	incomplete
www.ics.uci.edu/community/alumni/mentor/mentor_signup.php	incomplete
ngs.ics.uci.edu/tag/visualization/feed	incomplete
ganglia.ics.uci.edu?c=virthost&h=matt-smith.ics.uci.edu&p=2	incomplete
cml.ics.uci.edu/2016/10/fall-2016	complete
www.ics.uci.edu/~ziv/ooad/classes/sld009.htm	complete
emj.ics.uci.edu/phd-theses	incomplete
www.ics.uci.edu/faculty/area_ai.php	complete
sli.ics.uci.edu/Classes/2008CSE?action=download&upname=hydro2.jpg	complete
www.ics.uci.edu/ugrad/honors	incomplete
www.ics.uci.edu/%7elab/lab_schedule/schedules/192_files/tabstrip.html	incomplete
www.ics.uci.edu/community/news/spotlight_uci_constructors_acm.php	incomplete
support.ics.uci.edu/ics.system?type=announcements	incomplete
www.ics.uci.edu/alumni/stayconnected/hall_of_fame/stayconnected/index.php	complete
www.ics.uci.edu/network_iter_15000.caffemodel	complete
www.ics.uci.edu/~jutts/is8c	incomplete
www.ics.uci.edu/~stasio/fall04/outline268.html	complete
ganglia.ics.uci.edu?c=sensorium&h=sensorium-30.ics.uci.edu&p=2	incomplete
www.ics.uci.edu/dir/grad/Software/omalley	incomplete
ganglia.ics.uci.edu?c=sensorium&h=sensorium-24.ics.uci.edu&p=2	incomplete
www.ics.uci.edu/publications/publications.htm	complete
www.ics.uci.edu/ugrad/current/Course_updates.php	complete
www.ics.uci.edu/ugrad/QA_Petitions.php	incomplete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld009.htm	incomplete
www.ics.uci.edu/leadership_council.php	complete
mailman.ics.uci.edu/mailman/private/cse-committee	incomplete
www.ics.uci.edu/~fowlkes/presentations.html	incomplete
www.ics.uci.edu/~kay/courses/i42/hw/hw9.html	incomplete
computableplant.ics.uci.edu/sw/sassign/index.htm	incomplete
survey-web.ics.uci.edu/process_submission.php	incomplete
www.ics.uci.edu/~gopi/Resume.html	incomplete
www.ics.uci.edu/~jutts/CH03PR15.txt	incomplete
mailman.ics.uci.edu/mailman/roster/cert-faculty	incomplete
www.ics.uci.edu/~slan	incomplete
www.ics.uci.edu/ics33	complete
www.ics.uci.edu/ics32	complete
www.ics.uci.edu/community/events/openhouse/gallery_16.html	incomplete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=Data-HW6.zip	incomplete
sli.ics.uci.edu/Classes/2012S-274b?action=download&upname=CS274b-L03.pdf	incomplete
emj.ics.uci.edu/xmlrpc.php	incomplete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_054.jpg	incomplete
www.ics.uci.edu/img/fossilpollen_cvprcvmi2016.bib	incomplete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=th00---2009Expo_059.jpg.jpg	incomplete
ganglia.ics.uci.edu?p=2&c=sensorium&h=sensorium-1.ics.uci.edu	incomplete
sli.ics.uci.edu/Classes-CS178-Notes/KMeans	incomplete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_064.jpg	incomplete
www.ics.uci.edu/honors/honors_program.php	incomplete
grape.ics.uci.edu/wiki/asterix/attachment/wiki/stats170ab-2018/clustering_demo.ipynb	incomplete
swiki.ics.uci.edu/doku.php/services:webmail?do=index	incomplete
www.ics.uci.edu/architecture/research.html	incomplete
www.ics.uci.edu/ugrad/current/sao/index.php	complete
ngs.ics.uci.edu/tag/personal-model/feed	incomplete
www.ics.uci.edu/inf102	complete
www.ics.uci.edu/~lopes/teaching/inf212W14/readings/24_wadler	incomplete
ganglia.ics.uci.edu?p=2&c=misc-rsh&h=ichasc.ics.uci.edu	incomplete
ngs.ics.uci.edu/personal/favorite-quotes/feed	complete
vision.ics.uci.edu/courses.html	complete
www.ics.uci.edu/prospective/en/opportunities/research	complete
www.ics.uci.edu/dir/faculty/Software/taylor	incomplete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld023.htm	incomplete
www.ics.uci.edu/~thornton/ics139w	incomplete
ganglia.ics.uci.edu?p=2&c=andromeda&h=andromeda-44.ics.uci.edu	incomplete
cml.ics.uci.edu/sponsors-funding	incomplete
vision.ics.uci.edu/papers/OsinderoWH_NC_2005	incomplete
mondego.ics.uci.edu/icsergen	incomplete
www.ics.uci.edu/low_pwr.html	incomplete
alumni.ics.uci.edu/2009/03/31/prescription-for-success	incomplete
www.ics.uci.edu/~lab/faculties/index.php	complete
www.ics.uci.edu/~lab/lab_schedule	complete
sli.ics.uci.edu/Main/WikiSandbox?action=edit	incomplete
ganglia.ics.uci.edu?p=2&c=archer&m=load_one&r=hour&s=by%20name&hc=4&mc=2&st=1524966784	incomplete
sli.ics.uci.edu/Library/Posters	complete
sdcl.ics.uci.edu/opportunities/feed	complete
sli.ics.uci.edu/PmWiki/UploadsAdmin	incomplete
www.ics.uci.edu/~yamingy/cocktail_README.txt	incomplete
sli.ics.uci.edu/PmWiki/ReleaseNotes	incomplete
ganglia.ics.uci.edu?p=2&c=andromeda&h=andromeda-18.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/private/test1	incomplete
sli.ics.uci.edu/PmWiki/Links	incomplete
ngs.ics.uci.edu/tag/mobile-phone-photos	incomplete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=HW1.pdf	incomplete
www.ics.uci.edu/~qliu1/keynotes.html	incomplete
cml.ics.uci.edu/2013/03/spring-2013-2/feed	incomplete
www.ics.uci.edu/community/news/press	complete
www.ics.uci.edu/prospective/zh-tw/degrees/business-information-management	incomplete
www.ics.uci.edu/alumni/mentor/stayconnected/hall_of_fame	incomplete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=CS178_L14.pdf	complete
emj.ics.uci.edu/papers/optimization-papers	incomplete
www.ics.uci.edu/Welcome.html	incomplete
swiki.ics.uci.edu/doku.php/services:webmail?do=recent	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_02.html	incomplete
www.ics.uci.edu/community/news/view_news?id=1293	incomplete
ngs.ics.uci.edu/tag/index-of-data	incomplete
www.ics.uci.edu/involved/internship.php	incomplete
www.ics.uci.edu/community/news/spotlight_israelsen.php	incomplete
mailman.ics.uci.edu/mailman/listinfo/ppopp13	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld022.htm	incomplete
sli.ics.uci.edu/extras/components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.3.0	incomplete
www.ics.uci.edu/computing/contact	incomplete
ganglia.ics.uci.edu/stacked.php?m=load_one&c=seal&r=hour&st=1524975184	incomplete
vision.ics.uci.edu/papers/DiazHF_ICCV_2013	incomplete
www.ics.uci.edu/~fielding/pubs/dissertation/evaluation.htm	incomplete
mailman.ics.uci.edu/mailman/private/motifmap	incomplete
www.ics.uci.edu/~redmiles/ics205-FQ05/links.html	complete
www.ics.uci.edu/~fowlkes/software/hmeRead.m	incomplete
www.ics.uci.edu/faculty/index.php?letter=U	complete
www.ics.uci.edu/%7Ewscacchi/Process_Life_Cycle.html	incomplete
ganglia.ics.uci.edu?c=mimir&h=mimir3.ics.uci.edu&m=load_one&r=hour&s=by%20name&hc=4&mc=2	incomplete
mailman.ics.uci.edu/mailman/private/hobbes	complete
www.ics.uci.edu/~ihler/bio.html	incomplete
www.ics.uci.edu/community/news/spotlight_srivastava.php	incomplete
www.ics.uci.edu/~taylor/software/images	incomplete
sli.ics.uci.edu/Site/InterMap?action=login	incomplete
ganglia.ics.uci.edu/events.php	incomplete
www.ics.uci.edu/community/alumni/index.php/mentor	incomplete
www.ics.uci.edu/~hjafarpo	incomplete
sli.ics.uci.edu/video/cs178/Lecture11.html	incomplete
www.ics.uci.edu/prospective/ko/careers/graduate-school	incomplete
mailman.ics.uci.edu/mailman/subscribe/asterixresearch	incomplete
sli.ics.uci.edu/Site/AllRecentChanges	complete
ganglia.ics.uci.edu?c=titan&h=hyperion.ics.uci.edu&p=1	incomplete
www.ics.uci.edu/~redmiles/inf44-SQ07/links.html	complete
www.ics.uci.edu/~kay/teachingics.html	complete
www.ics.uci.edu/computing/announcements-winter-2016.php	incomplete
www.ics.uci.edu/~schark/krish-thesis.eps.Z	complete
www.ics.uci.edu/~qliu1/nips13_workshop	incomplete
www.ics.uci.edu/~wscacchi/Papers?C=N;O=D	incomplete
www.ics.uci.edu/~ziv/ooad/intro_to_se/index.htm	complete
mailman.ics.uci.edu/mailman/subscribe/ms.informatics	complete
www.ics.uci.edu/~taylor/software/phaseII_reading_list.html.LCK	complete
ganglia.ics.uci.edu?c=cacofonix&h=cacofonix-5.ics.uci.edu&p=1	incomplete
www.ics.uci.edu/community/news/notes	incomplete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_067.jpg	complete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=CS178_D05.pdf	incomplete
www.ics.uci.edu/community/icsjobs	complete
www.ics.uci.edu/~dsm/dyn/people.html	incomplete
www.ics.uci.edu/%7edgillen	complete
www.ics.uci.edu/grad/policies/GradPolicies_EnrollmentStatus.php	incomplete
ngs.ics.uci.edu/tag/storytelling	incomplete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=CS178_L1112.pdf	incomplete
www.ics.uci.edu/prospective/vi/degrees/data-science	incomplete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=CS178_D01.pdf	incomplete
swiki.ics.uci.edu/doku.php/services:webmail?do=revisions	incomplete
www.ics.uci.edu/architecture/archinet.html	incomplete
www.ics.uci.edu/~kay/courses/i42/w12.fxrqans.html	incomplete
www.ics.uci.edu/ugrad/current/degrees/Minors.php	incomplete
www.ics.uci.edu/~eugenig	incomplete
www.ics.uci.edu/informatics	incomplete
www.ics.uci.edu/~ziv/ooad/classes/sld003.htm	complete
sli.ics.uci.edu/PmWiki/UpgradingFromPmWiki1	complete
www.ics.uci.edu/research/projects/bloat.html	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/Assignment1Data.txt	incomplete
www.ics.uci.edu/pubs	complete
www.ics.uci.edu/%7Ewscacchi/Pubs-Process.html	incomplete
www.ics.uci.edu/contact/index.php	incomplete
student-council.ics.uci.edu/mini-social-jam	complete
mailman.ics.uci.edu/mailman/subscribe/aperture	incomplete
sdcl.ics.uci.edu/papers/dissertations/feed	complete
mailman.ics.uci.edu/mailman/admin/cs232ta	incomplete
www.ics.uci.edu/~nalini	incomplete
www.ics.uci.edu/~kay/courses/i41/hw/lab1.html	complete
www.ics.uci.edu/~jutts/GPA.txt	incomplete
www.ics.uci.edu/~dillenco/notes	incomplete
www.ics.uci.edu/%7Emajumder/CG/cg.htm	incomplete
emj.ics.uci.edu/cv	complete
sdcl.ics.uci.edu/study-materials-and-data	incomplete
www.ics.uci.edu/~lab	incomplete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_049.jpg	incomplete
vision.ics.uci.edu/people/18.html	incomplete
mailman.ics.uci.edu/mailman/subscribe/cert-faculty	complete
ganglia.ics.uci.edu?p=2&c=zion&h=zion-10.ics.uci.edu	incomplete
www.ics.uci.edu/ugrad/index	incomplete
www.ics.uci.edu/research/dca.html	incomplete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=HW1solu.pdf	incomplete
www.ics.uci.edu/~boyanw1	incomplete
sli.ics.uci.edu/PmWiki/AvailableActions?action=login	incomplete
www.ics.uci.edu/ugrad/current/QA_Petitions.php	complete
ganglia.ics.uci.edu?p=2&c=syn2&h=kingoftown.ics.uci.edu	incomplete
www.ics.uci.edu/grad/financial	incomplete
www.ics.uci.edu/~fowlkes/software/nca/nca.mexglx	complete
www.ics.uci.edu/~kay/courses/i41/hw/hw1.html	incomplete
mailman.ics.uci.edu/mailman/private/blahblah	incomplete
ganglia.ics.uci.edu?p=2&c=datalab&h=datalab-9.ics.uci.edu	incomplete
graphmod.ics.uci.edu/talks/tutorial-ijcai2013	incomplete
grape.ics.uci.edu/wiki/asterix/prefs/language	incomplete
www.ics.uci.edu/ugrad/policies/Academic_Integrity	complete
mailman.ics.uci.edu/mailman/listinfo/hana-csw-admins	incomplete
ganglia.ics.uci.edu?c=sensorium&h=sensorium-28.ics.uci.edu&p=2	incomplete
mailman.ics.uci.edu/mailman/subscribe/46-tutors	incomplete
sli.ics.uci.edu/Classes-CS18-Notes/Matlab-Classes	incomplete
www.ics.uci.edu/~alexv/IWIA	incomplete
mailman.ics.uci.edu/mailman/options/ivecg-community	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_MSThesisOption.php	incomplete
www.ics.uci.edu/../ugrad/index.php	incomplete
www.ics.uci.edu/~projects/videos_demos.html	incomplete
mailman.ics.uci.edu/mailman/subscribe/hana-google	incomplete
grape.ics.uci.edu/wiki/asterix/prefs/userinterface	incomplete
ganglia.ics.uci.edu?p=2&c=igb-nebula&m=load_one&r=hour&s=by%20name&hc=4&mc=2&st=1524966783	incomplete
mcs.ics.uci.edu/faq	complete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=wpbc.txt	incomplete
mailman.ics.uci.edu/mailman/roster/se-committee	incomplete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=178_L03.pdf	incomplete
www.ics.uci.edu/alumni/stayconnected/index.php	complete
www.ics.uci.edu/~kay/courses/i42/hw/index.html	incomplete
ganglia.ics.uci.edu?c=zion&h=zion-8.ics.uci.edu&p=2	incomplete
mailman.ics.uci.edu/mailman/admin/statsphd	incomplete
ganglia.ics.uci.edu?p=2&c=zen&m=load_one&r=hour&s=by%20name&hc=4&mc=2&st=1524966793	complete
www.ics.uci.edu/~kay/courses/398b/hw/index.html	incomplete
sli.ics.uci.edu/Site/AuthUser	complete
mailman.ics.uci.edu/mailman/subscribe/45j-tutors	incomplete
ngs.ics.uci.edu/tag/lifelogs	incomplete
omni.ics.uci.edu/index.html	incomplete
mailman.ics.uci.edu/mailman/options/igb-community	complete
www.ics.uci.edu/courses/ics11/index.html	complete
sli.ics.uci.edu/video/cs178/Lecture08.html	incomplete
www.ics.uci.edu/computing/account	complete
emj.ics.uci.edu/wp-json	incomplete
sli.ics.uci.edu/Classes/2011S-274a-Discussion?action=login	incomplete
www.ics.uci.edu/~kay/courses/us3/hw.html	complete
www.ics.uci.edu/research/layers/index.html	incomplete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld006.htm	incomplete
www.ics.uci.edu/~thornton/ics32/Classes	complete
sli.ics.uci.edu/Classes/2013-iCamp?action=download&upname=yelp_data2.zip	incomplete
student-council.ics.uci.edu/about/get-involved	incomplete
www.ics.uci.edu/~kay/labtutors/193.w18.html	incomplete
www.ics.uci.edu/others.html	incomplete
sli.ics.uci.edu/extras/cs178/Intro_Tutorial.html	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_01_jpg.php	incomplete
www.ics.uci.edu/~bic/messengers/index.html	incomplete
www.ics.uci.edu/%7elab/students/index.php	complete
www.ics.uci.edu/prospective/vi	complete
ganglia.ics.uci.edu?p=2&c=andromeda&h=andromeda-31.ics.uci.edu	complete
www.ics.uci.edu/~kay/checker.html	incomplete
www.ics.uci.edu/architecture/people.html	incomplete
www.ics.uci.edu/~lab/students/unixfiles.php	incomplete
swiki.ics.uci.edu/doku.php/start?do=recent	incomplete
ganglia.ics.uci.edu?p=2&c=cbcl&h=cbcl-5.ics.uci.edu	incomplete
www.ics.uci.edu/policies/CS199_IN4MATX199.php	complete
www.ics.uci.edu/~thornton/ics46	incomplete
ganglia.ics.uci.edu?p=2&c=sensorium&h=sensorium-8.ics.uci.edu	incomplete
sli.ics.uci.edu/Classes/2016W-178?action=download&upname=04_percept.pdf	incomplete
ganglia.ics.uci.edu?p=2&c=asterix&m=load_one&r=hour&s=by%20name&hc=4&mc=2&st=1524859310	complete
sli.ics.uci.edu/Classes/2016W-178?action=download&upname=HW3c.zip	incomplete
www.ics.uci.edu/~kay/courses/i41/hw	complete
www.ics.uci.edu/about/visit_fromjwa.php	complete
ganglia.ics.uci.edu?c=sensorium&h=sensorium-12.ics.uci.edu&p=2	complete
vision.ics.uci.edu/papers/RenFM_ECCV_2006	complete
mailman.ics.uci.edu/mailman/private/quasar-l	complete
www.ics.uci.edu/class/161/index.html	incomplete
mcs.ics.uci.edu/career/additional-skills-resources	incomplete
vision.ics.uci.edu/papers/ParkR_CVPR_2015	incomplete
www.ics.uci.edu/about/search_payroll.php	complete
www.ics.uci.edu/prospective/zh-tw/admissions/housing	complete
cml.ics.uci.edu/category/aiml	complete
ganglia.ics.uci.edu?c=andromeda&h=andromeda-23.ics.uci.edu&p=1	incomplete
www.ics.uci.edu/ugrad/degree_cse.php	complete
www.ics.uci.edu/architecture/publications.html	incomplete
ngs.ics.uci.edu/focused-microblogs-fmbs-going-beyond-twitter	complete
mailman.ics.uci.edu/mailman/options/cert-cab	complete
www.ics.uci.edu/~schark/simulator/javadoc/tree.html	incomplete
ngs.ics.uci.edu/tag/signal-to-noise-ratio	incomplete
ganglia.ics.uci.edu?p=2&c=sensorium&h=sensorium-10.ics.uci.edu	complete
www.ics.uci.edu/~lopes/teaching/inf212W14/readings/31_mapreduce-osdi04	incomplete
www.ics.uci.edu/architecture/archdecent.html	incomplete
ganglia.ics.uci.edu?c=sensorium&h=sensorium-14.ics.uci.edu&p=2	incomplete
mailman.ics.uci.edu/mailman/admin/uicds	incomplete
ngs.ics.uci.edu/from-calendars-to-chronicles-5	incomplete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/people.html	incomplete
vision.ics.uci.edu/people/7.html	complete
ngs.ics.uci.edu/wp-json	complete
ganglia.ics.uci.edu?p=2&c=zion&h=zion-11.ics.uci.edu	incomplete
sli.ics.uci.edu/Classes-CS178-Notes/HierarchAC	complete
vision.ics.uci.edu/papers/RamananS_CVPR_2006	incomplete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=L17.pdf	incomplete
computableplant.ics.uci.edu/gallery/Gallery/picturegallery.html	complete
sli.ics.uci.edu/Pubs/PubsDB?action=login	incomplete
www.ics.uci.edu/%7Elab	incomplete
www.ics.uci.edu/employment/employ_staff.php	complete
sli.ics.uci.edu/extras/components/font-awesome/fonts/fontawesome-webfont.ttf?v=4.3.0	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=PmWiki%2FBasicEditing&action=login	incomplete
mailman.ics.uci.edu/mailman/listinfo/hana-google	complete
www.ics.uci.edu/~ses	incomplete
vision.ics.uci.edu/people/19.html	incomplete
www.ics.uci.edu/prospective/zh-tw/opportunities/entrepreneurship	complete
www.ics.uci.edu/ics6b-s10/index.html	complete
ganglia.ics.uci.edu?c=zion&h=zion-3.ics.uci.edu&p=2	incomplete
support.ics.uci.edu/computing/net	complete
www.ics.uci.edu/grad/admissions/Prospective_ApplicationProcess.php	complete
www.ics.uci.edu/~jutts/CH10HWData.txt	incomplete
www.ics.uci.edu/~kobsa/courses/ICS104/course-notes/flawed-error-msg.htm	complete
www.ics.uci.edu/research/qos.html	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_08_jpg.php	incomplete
sli.ics.uci.edu/Classes/2013-iCamp?action=download&upname=icamp-yelp.zip	complete
www.ics.uci.edu/~kay/malenames.txt	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/stayconnected	complete
www.ics.uci.edu/ugrad/policies/Laptop_ComputerUse	complete
ganglia.ics.uci.edu?c=asterix&h=rainbow-red.ics.uci.edu&p=2	incomplete
ganglia.ics.uci.edu?p=2&c=andromeda&h=andromeda-16.ics.uci.edu	incomplete
www.ics.uci.edu/resources/index.php	incomplete
sli.ics.uci.edu/SiteAdmin/AuthList	incomplete
www.ics.uci.edu/~thornton/ics32/Notes/counter.py	incomplete
vision.ics.uci.edu/people/10.html	incomplete
swiki.ics.uci.edu/lib/exe/css.php?t=arctic-swiki&tseed=5522e92e51d9b96be3963b7d1e5c1dc6	complete
mailman.ics.uci.edu/mailman/admin/45j-tutors	incomplete
emj.ics.uci.edu/category/uncategorized	incomplete
www.ics.uci.edu/~kay/courses/31/hw/lab5.html	complete
www.ics.uci.edu/pub/ietf/http/rfc1945.html	incomplete
www.ics.uci.edu/~lab/students/printing.php	incomplete
mailman.ics.uci.edu/mailman/subscribe/informatics-phd	incomplete
www.ics.uci.edu/ugrad/current/degrees/Second_BA.php	incomplete
cml.ics.uci.edu/2017/01/winter-2017	incomplete
ganglia.ics.uci.edu?p=2&c=pedigree&h=pedigree-12.ics.uci.edu	incomplete
www.ics.uci.edu/community/news/view_news?id=1317	complete
sli.ics.uci.edu/Classes/2011S-271	incomplete
www.ics.uci.edu/~kay/scheme/text-file-io.scm	incomplete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=L07.pdf	incomplete
www.ics.uci.edu/~sternh/courses/265	complete
mailman.ics.uci.edu/mailman/admin/ics6n-questions	complete
sli.ics.uci.edu/Profiles/Guest?action=edit	incomplete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_008.jpg	incomplete
www.ics.uci.edu/~kay/courses/31/refs.html	incomplete
www.ics.uci.edu/about/2005-06/index.php	incomplete
www.ics.uci.edu/~thornton/MidtermStudyGuide.html	incomplete
swiki.ics.uci.edu/doku.php/announce:announce?do=revisions	incomplete
sli.ics.uci.edu/Projects/Nonparametric?action=login	complete
mailman.ics.uci.edu/mailman/roster/cert-cab	incomplete
www.ics.uci.edu/~wmt/ecoRaft	incomplete
